Date,Price
31/01/2023,"4,076.60"
1/02/2023,"4,119.21"
2/02/2023,"4,179.76"
3/02/2023,"4,136.48"
6/02/2023,"4,111.08"
7/02/2023,"4,164.00"
8/02/2023,"4,117.86"
9/02/2023,"4,081.50"
10/02/2023,"4,090.46"
13/02/2023,"4,137.29"
14/02/2023,"4,136.13"
15/02/2023,"4,147.60"
16/02/2023,"4,090.41"
17/02/2023,"4,079.09"
21/02/2023,"3,997.34"
22/02/2023,"3,991.05"
23/02/2023,"4,012.32"
24/02/2023,"3,970.04"
27/02/2023,"3,982.24"
28/02/2023,"3,970.15"
1/03/2023,"3,951.39"
2/03/2023,"3,981.35"
3/03/2023,"4,045.64"
6/03/2023,"4,048.42"
7/03/2023,"3,986.37"
8/03/2023,"3,992.01"
9/03/2023,"3,918.32"
10/03/2023,"3,861.59"
13/03/2023,"3,855.76"
14/03/2023,"3,920.56"
15/03/2023,"3,891.93"
16/03/2023,"3,960.28"
17/03/2023,"3,916.64"
20/03/2023,"3,951.57"
21/03/2023,"4,002.87"
22/03/2023,"3,936.97"
23/03/2023,"3,948.72"
24/03/2023,"3,970.99"
27/03/2023,"3,977.53"
28/03/2023,"3,971.27"
29/03/2023,"4,027.81"
30/03/2023,"4,050.83"
31/03/2023,"4,109.31"
3/04/2023,"4,124.51"
4/04/2023,"4,100.60"
5/04/2023,"4,090.38"
6/04/2023,"4,105.02"
10/04/2023,"4,109.11"
11/04/2023,"4,108.94"
12/04/2023,"4,091.95"
13/04/2023,"4,146.22"
14/04/2023,"4,137.64"
17/04/2023,"4,151.32"
18/04/2023,"4,154.87"
19/04/2023,"4,154.52"
20/04/2023,"4,129.79"
21/04/2023,"4,133.52"
24/04/2023,"4,137.04"
25/04/2023,"4,071.63"
26/04/2023,"4,055.99"
27/04/2023,"4,135.35"
28/04/2023,"4,169.48"
1/05/2023,"4,167.87"
2/05/2023,"4,119.58"
3/05/2023,"4,090.75"
4/05/2023,"4,061.22"
5/05/2023,"4,136.25"
8/05/2023,"4,138.12"
9/05/2023,"4,119.17"
10/05/2023,"4,137.64"
11/05/2023,"4,130.62"
12/05/2023,"4,124.08"
15/05/2023,"4,136.28"
16/05/2023,"4,109.90"
17/05/2023,"4,158.77"
18/05/2023,"4,198.05"
19/05/2023,"4,191.98"
22/05/2023,"4,192.63"
23/05/2023,"4,145.58"
24/05/2023,"4,115.24"
25/05/2023,"4,151.28"
26/05/2023,"4,205.45"
30/05/2023,"4,205.52"
31/05/2023,"4,179.83"
1/06/2023,"4,221.02"
2/06/2023,"4,282.37"
5/06/2023,"4,273.79"
6/06/2023,"4,283.85"
7/06/2023,"4,267.52"
8/06/2023,"4,293.93"
9/06/2023,"4,298.86"
12/06/2023,"4,338.93"
13/06/2023,"4,369.01"
14/06/2023,"4,372.59"
15/06/2023,"4,425.84"
16/06/2023,"4,409.59"
20/06/2023,"4,388.71"
21/06/2023,"4,365.69"
22/06/2023,"4,381.89"
23/06/2023,"4,348.33"
26/06/2023,"4,328.82"
27/06/2023,"4,378.41"
28/06/2023,"4,376.86"
29/06/2023,"4,396.44"
30/06/2023,"4,450.38"
3/07/2023,"4,455.59"
5/07/2023,"4,446.82"
6/07/2023,"4,411.59"
7/07/2023,"4,398.95"
10/07/2023,"4,409.53"
11/07/2023,"4,439.26"
12/07/2023,"4,472.16"
13/07/2023,"4,510.04"
14/07/2023,"4,505.42"
17/07/2023,"4,522.79"
18/07/2023,"4,554.98"
19/07/2023,"4,565.72"
20/07/2023,"4,534.87"
21/07/2023,"4,536.34"
24/07/2023,"4,554.64"
25/07/2023,"4,567.46"
26/07/2023,"4,566.75"
27/07/2023,"4,537.41"
28/07/2023,"4,582.23"
31/07/2023,"4,588.96"
1/08/2023,"4,576.73"
2/08/2023,"4,513.39"
3/08/2023,"4,501.89"
4/08/2023,"4,478.03"
7/08/2023,"4,518.44"
8/08/2023,"4,499.38"
9/08/2023,"4,467.71"
10/08/2023,"4,468.83"
11/08/2023,"4,464.05"
14/08/2023,"4,489.72"
15/08/2023,"4,437.86"
16/08/2023,"4,404.33"
17/08/2023,"4,370.36"
18/08/2023,"4,369.71"
21/08/2023,"4,399.77"
22/08/2023,"4,387.55"
23/08/2023,"4,436.01"
24/08/2023,"4,376.31"
25/08/2023,"4,405.71"
28/08/2023,"4,433.31"
29/08/2023,"4,497.63"
30/08/2023,"4,514.87"
31/08/2023,"4,507.66"
1/09/2023,"4,515.77"
5/09/2023,"4,496.83"
6/09/2023,"4,465.48"
7/09/2023,"4,451.14"
8/09/2023,"4,457.49"
11/09/2023,"4,487.46"
12/09/2023,"4,461.90"
13/09/2023,"4,467.44"
14/09/2023,"4,505.10"
15/09/2023,"4,450.32"
18/09/2023,"4,453.53"
19/09/2023,"4,443.95"
20/09/2023,"4,402.20"
21/09/2023,"4,330.00"
22/09/2023,"4,320.06"
25/09/2023,"4,337.44"
26/09/2023,"4,273.53"
27/09/2023,"4,274.51"
28/09/2023,"4,299.70"
29/09/2023,"4,288.05"
2/10/2023,"4,288.39"
3/10/2023,"4,229.45"
4/10/2023,"4,263.75"
5/10/2023,"4,258.19"
6/10/2023,"4,308.50"
9/10/2023,"4,335.66"
10/10/2023,"4,358.24"
11/10/2023,"4,376.95"
12/10/2023,"4,349.61"
13/10/2023,"4,327.78"
16/10/2023,"4,373.63"
17/10/2023,"4,373.20"
18/10/2023,"4,314.60"
19/10/2023,"4,278.00"
20/10/2023,"4,224.16"
23/10/2023,"4,217.04"
24/10/2023,"4,247.68"
25/10/2023,"4,186.77"
26/10/2023,"4,137.23"
27/10/2023,"4,117.37"
30/10/2023,"4,166.82"
31/10/2023,"4,193.80"
1/11/2023,"4,237.86"
2/11/2023,"4,317.78"
3/11/2023,"4,358.34"
6/11/2023,"4,365.98"
7/11/2023,"4,378.38"
8/11/2023,"4,382.78"
9/11/2023,"4,347.35"
10/11/2023,"4,415.24"
13/11/2023,"4,411.55"
14/11/2023,"4,495.70"
15/11/2023,"4,502.88"
16/11/2023,"4,508.24"
17/11/2023,"4,514.02"
20/11/2023,"4,547.38"
21/11/2023,"4,538.19"
22/11/2023,"4,556.62"
24/11/2023,"4,559.34"
27/11/2023,"4,550.43"
28/11/2023,"4,554.89"
29/11/2023,"4,550.58"
30/11/2023,"4,567.78"
1/12/2023,"4,594.63"
4/12/2023,"4,569.78"
5/12/2023,"4,567.18"
6/12/2023,"4,549.34"
7/12/2023,"4,585.59"
8/12/2023,"4,604.37"
11/12/2023,"4,622.44"
12/12/2023,"4,643.70"
13/12/2023,"4,707.09"
14/12/2023,"4,719.55"
15/12/2023,"4,719.19"
18/12/2023,"4,740.56"
19/12/2023,"4,768.37"
20/12/2023,"4,701.19"
21/12/2023,"4,746.75"
22/12/2023,"4,754.63"
26/12/2023,"4,774.75"
27/12/2023,"4,781.58"
28/12/2023,"4,783.35"
29/12/2023,"4,769.83"
2/01/2024,"4,742.83"
3/01/2024,"4,704.81"
4/01/2024,"4,688.68"
5/01/2024,"4,697.24"
8/01/2024,"4,763.54"
9/01/2024,"4,756.50"
10/01/2024,"4,783.45"
11/01/2024,"4,780.24"
12/01/2024,"4,783.83"
16/01/2024,"4,762.85"
17/01/2024,"4,739.21"
18/01/2024,"4,780.94"
19/01/2024,"4,839.81"
22/01/2024,"4,850.43"
23/01/2024,"4,864.60"
24/01/2024,"4,868.55"
25/01/2024,"4,894.16"
26/01/2024,"4,890.97"
29/01/2024,"4,927.93"
30/01/2024,"4,924.97"
31/01/2024,"4,848.87"
1/02/2024,"4,906.19"
2/02/2024,"4,958.61"
5/02/2024,"4,942.81"
6/02/2024,"4,954.23"
7/02/2024,"4,995.06"
8/02/2024,"4,997.91"
9/02/2024,"5,026.61"
12/02/2024,"5,021.84"
13/02/2024,"4,953.17"
14/02/2024,"5,000.62"
15/02/2024,"5,029.73"
16/02/2024,"5,005.57"
20/02/2024,"4,975.51"
21/02/2024,"4,981.80"
22/02/2024,"5,087.03"
23/02/2024,"5,088.80"
26/02/2024,"5,069.53"
27/02/2024,"5,078.20"
28/02/2024,"5,069.76"
29/02/2024,"5,096.27"
1/03/2024,"5,137.09"
4/03/2024,"5,130.95"
5/03/2024,"5,078.65"
6/03/2024,"5,104.76"
7/03/2024,"5,157.36"
8/03/2024,"5,123.69"
11/03/2024,"5,117.94"
12/03/2024,"5,175.27"
13/03/2024,"5,165.31"
14/03/2024,"5,150.48"
15/03/2024,"5,117.09"
18/03/2024,"5,149.42"
19/03/2024,"5,178.51"
20/03/2024,"5,224.62"
21/03/2024,"5,241.53"
22/03/2024,"5,234.18"
25/03/2024,"5,218.19"
26/03/2024,"5,203.58"
27/03/2024,"5,248.49"
28/03/2024,"5,254.35"
1/04/2024,"5,243.77"
